PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3347,0,2,"Smith, Mr. William",male,30.9,0,0,T657228,15.52,,S
3348,0,3,"Brown, Mr. Richard",male,44.2,0,0,T442393,9.78,E124,S
3349,0,1,"Miller, Mr. James",male,38.5,1,0,T365233,256.69,,S
3350,0,3,"Wilson, Mr. Charles",male,31.4,2,0,T504204,12.47,,S
3351,0,1,"Taylor, Mr. Edward",male,24.5,2,0,T354764,53.5,,S
3352,0,3,"Wilson, Mr. George",male,51.8,0,0,T825537,11.27,,S
3353,0,3,"Williams, Miss. Florence",female,61.2,2,0,T479536,15.34,F66,S
3354,0,3,"Miller, Miss. Mary",female,,1,0,T694457,24.93,D145,S
3355,0,2,"Anderson, Mr. Richard",male,44.8,0,0,T909674,14.57,,S
3356,1,3,"Johnson, Miss. Annie",female,19.5,0,0,T814055,33.39,,Q
3357,0,3,"Thomas, Miss. Edith",female,21.2,0,0,T248066,7.19,F6,S
3358,0,3,"Johnson, Master. John",male,,0,0,T580551,15.86,,S
3359,0,2,"Anderson, Mr. John",male,39.6,0,5,T171396,33.13,,S
3360,0,2,"Davis, Mr. George",male,14.1,0,0,T869498,22.67,,C
3361,0,3,"Smith, Mr. Thomas",male,52.2,0,1,T141163,11.69,,S
3362,0,1,"Brown, Mr. Robert",male,43.3,0,0,T237026,106.89,,S
3363,0,1,"Williams, Mr. George",male,39.3,0,0,T77777,266.59,,S
3364,0,1,"Miller, Mr. Henry",male,25.4,0,0,T867530,52.66,,Q
3365,0,3,"Wilson, Mrs. Annie",female,41.7,0,0,T267920,12.41,D15,S
3366,1,1,"Jones, Miss. Lily",female,0.5,0,0,T797628,157.92,,S
3367,0,3,"Williams, Mr. William",male,36.1,0,0,T799272,5.88,B9,S
3368,1,3,"Miller, Miss. Dorothy",female,32.0,0,4,T18450,5.85,D132,S
3369,1,1,"Wilson, Mr. William",male,,1,0,T515286,100.86,,S
3370,0,2,"Brown, Miss. Lily",female,35.6,0,0,T228200,30.84,,S
3371,0,1,"Williams, Mr. Robert",male,,2,0,T842078,138.67,E99,S
3372,0,3,"Brown, Mr. George",male,2.8,0,1,T722307,8.06,G98,S
3373,0,3,"Jones, Mr. Henry",male,12.5,0,0,T162120,12.99,,C
3374,0,3,"Brown, Mr. William",male,59.6,1,1,T897363,9.33,,S
3375,0,1,"Brown, Mr. Robert",male,27.0,1,2,T600977,30.0,,C
3376,0,3,"Taylor, Master. George",male,43.8,0,0,T520981,20.84,,Q
3377,0,3,"Brown, Mr. James",male,46.0,1,0,T456584,11.7,B138,S
3378,0,3,"Jones, Mr. James",male,,0,0,T935410,11.2,,S
3379,1,3,"Davis, Mrs. Beatrice",female,44.4,0,0,T888881,4.9,G7,S
3380,0,1,"Moore, Mr. Henry",male,0.5,0,0,T234084,84.64,,S
3381,1,3,"Moore, Mrs. Mary",female,26.4,0,1,T449420,8.2,,Q
3382,1,2,"Williams, Mrs. Annie",female,0.5,1,0,T305286,15.37,,S
3383,1,1,"Davis, Mr. Thomas",male,4.4,0,0,T64842,188.98,,S
3384,0,3,"Miller, Mr. John",male,21.8,0,0,T766757,33.1,,S
3385,0,3,"Taylor, Mrs. Dorothy",female,20.1,0,0,T711875,8.88,,S
3386,0,3,"Johnson, Mr. Henry",male,30.3,0,0,T794232,19.65,,S
3387,0,1,"Anderson, Mrs. Mary",female,29.4,1,0,T900096,114.35,,S
3388,0,2,"Jones, Mr. Robert",male,,0,0,T426269,44.01,,S
3389,0,3,"Jones, Mr. George",male,32.2,3,2,T686845,18.42,,S
3390,0,3,"Davis, Mr. Robert",male,34.5,0,1,T409273,23.18,,S
3391,0,1,"Miller, Mr. Charles",male,,0,0,T959744,44.02,,S
3392,0,3,"Brown, Miss. Beatrice",female,19.2,0,0,T966230,5.49,A8,S
3393,1,2,"Moore, Miss. Clara",female,,1,0,T952788,18.66,,S
3394,0,3,"Moore, Mrs. Edith",female,,0,0,T39838,2.87,,S
3395,0,3,"Jones, Mr. James",male,14.0,1,0,T921411,17.42,,Q
3396,0,2,"Taylor, Mr. William",male,45.4,1,0,T907775,29.02,,S
3397,0,2,"Johnson, Mr. Thomas",male,40.2,0,1,T172509,26.27,,S
3398,0,3,"Thomas, Miss. Edith",female,,1,0,T189684,6.93,,S
3399,0,3,"Taylor, Mr. Thomas",male,26.7,0,1,T60978,13.35,E22,S
3400,0,3,"Wilson, Mr. John",male,58.8,0,0,T288332,14.41,,C
3401,1,3,"Moore, Mrs. Dorothy",female,32.0,0,1,T395904,7.6,G118,S
3402,0,1,"Davis, Mr. Richard",male,35.4,1,0,T568456,126.45,,S
3403,0,3,"Miller, Mr. William",male,20.9,0,0,T559211,4.99,,C
3404,0,1,"Williams, Mr. Henry",male,25.2,1,0,T265076,62.92,E126,S
3405,0,3,"Taylor, Mr. Henry",male,51.6,1,0,T515177,9.98,,S
3406,0,2,"Davis, Miss. Mary",female,31.3,0,0,T285397,19.54,,S
3407,0,3,"Taylor, Mr. William",male,28.7,0,1,T382655,7.09,,C
3408,0,2,"Williams, Mr. Edward",male,29.8,0,0,T840766,15.3,,C
3409,1,2,"Jones, Mr. Robert",male,,0,0,T75735,17.05,,C
3410,0,2,"Moore, Mr. George",male,30.3,2,0,T835289,26.42,B7,Q
3411,0,3,"Thomas, Mr. Thomas",male,,0,0,T799805,18.95,D43,C
3412,0,3,"Anderson, Mr. George",male,20.2,3,0,T369957,13.13,,S
3413,0,3,"Wilson, Mr. Edward",male,,0,0,T982489,4.92,,S
3414,0,2,"Thomas, Mr. Charles",male,9.0,3,0,T183138,23.63,,Q
3415,1,3,"Brown, Miss. Beatrice",female,36.2,0,1,T751663,9.47,,S
3416,0,3,"Brown, Mr. John",male,19.2,0,0,T524445,22.38,,Q
3417,0,1,"Miller, Mrs. Beatrice",female,2.7,0,0,T502567,94.4,,S
3418,0,2,"Thomas, Mr. Thomas",male,,0,0,T502817,26.24,E24,C
3419,0,3,"Moore, Mr. James",male,30.1,0,1,T928006,7.2,,C
3420,1,2,"Wilson, Mrs. Mary",female,49.9,0,0,T110213,15.66,,S
3421,0,2,"Anderson, Mr. Edward",male,42.9,0,1,T723498,27.12,F48,S
3422,0,3,"Brown, Mr. George",male,25.4,0,0,T951841,9.84,,Q
3423,1,1,"Anderson, Mr. Henry",male,43.8,8,0,T951437,91.1,A74,S
3424,0,3,"Brown, Mr. George",male,24.5,0,0,T371795,6.55,,C
3425,0,3,"Williams, Mr. Richard",male,8.4,0,1,T406700,13.2,,S
3426,1,3,"Johnson, Mr. Henry",male,30.0,0,0,T867218,21.3,,Q
3427,1,3,"Thomas, Mrs. Dorothy",female,7.9,1,0,T930656,10.89,C13,S
3428,1,1,"Jones, Mr. Thomas",male,41.2,0,1,T726994,223.01,A124,S
3429,1,3,"Brown, Mrs. Mary",female,41.4,0,0,T43606,8.75,,Q
3430,1,2,"Brown, Mr. James",male,16.9,8,0,T201390,27.3,,S
3431,0,3,"Smith, Mr. Richard",male,31.8,1,0,T13580,9.02,B23,S
3432,1,3,"Davis, Mrs. Emma",female,31.7,0,0,T957418,16.53,B59,C
3433,0,3,"Thomas, Mr. James",male,42.3,0,0,T744845,16.2,,S
3434,1,3,"Taylor, Miss. Alice",female,11.6,1,4,T352501,15.72,,S
3435,0,2,"Johnson, Mr. Richard",male,,1,0,T395922,24.04,,S
3436,1,1,"Johnson, Mr. Thomas",male,10.6,0,0,T211164,175.31,,C
3437,1,3,"Davis, Mrs. Annie",female,41.0,0,0,T311841,5.87,D53,S
3438,1,1,"Thomas, Miss. Clara",female,45.1,2,0,T896909,88.97,,C
3439,0,3,"Anderson, Mr. Richard",male,20.0,0,0,T213861,8.46,,S
3440,1,1,"Smith, Mrs. Beatrice",female,47.4,0,2,T510908,126.88,,S
3441,1,3,"Williams, Miss. Beatrice",female,6.9,1,0,T159131,14.04,,S
3442,0,1,"Anderson, Mr. Richard",male,,0,0,T308022,53.0,,S
3443,0,3,"Taylor, Mrs. Emma",female,50.6,2,0,T373441,20.45,,S
3444,0,3,"Brown, Miss. Clara",female,34.7,0,1,T408013,22.48,,C
3445,1,3,"Thomas, Mr. John",male,26.9,0,0,T226758,27.52,,S
3446,1,2,"Williams, Mr. George",male,34.2,0,0,T231970,40.09,F95,S
3447,0,3,"Anderson, Mrs. Dorothy",female,,0,4,T31933,13.07,,S
3448,0,2,"Brown, Mr. James",male,67.8,1,0,T454509,44.04,D34,S
3449,0,2,"Smith, Mr. James",male,21.2,1,1,T493957,35.49,E136,S
3450,0,2,"Williams, Master. Edward",male,48.8,1,0,T557380,38.18,,S
3451,0,3,"Jones, Mr. William",male,19.0,0,0,T60539,17.65,,S
3452,0,1,"Williams, Mr. Charles",male,52.9,0,4,T491147,63.9,,S
3453,1,3,"Johnson, Mrs. Lily",female,58.9,0,0,T449262,10.38,C42,S
3454,1,3,"Smith, Miss. Florence",female,,0,0,T102112,13.46,B135,C
3455,1,1,"Miller, Mr. Thomas",male,33.9,1,0,T989163,89.67,,S
3456,0,3,"Johnson, Miss. Edith",female,15.8,0,0,T662008,6.8,,S
3457,0,3,"Anderson, Mr. George",male,14.1,1,1,T251731,11.53,A54,C
3458,1,1,"Miller, Mr. William",male,34.0,1,0,T889876,139.44,,S
3459,0,3,"Thomas, Mr. Henry",male,50.8,0,2,T757142,7.88,,S
3460,1,3,"Miller, Miss. Mary",female,21.8,1,0,T964767,14.35,A94,S
3461,0,1,"Williams, Mr. Robert",male,,1,5,T682857,108.72,,S
3462,0,3,"Thomas, Mr. Thomas",male,20.9,0,0,T928675,20.69,,S
3463,0,2,"Moore, Mr. William",male,33.0,0,3,T669587,24.19,,S
3464,1,2,"Anderson, Mrs. Edith",female,,0,0,T907119,25.79,,S
3465,0,3,"Moore, Miss. Dorothy",female,28.2,0,0,T794072,9.12,B60,S
3466,0,3,"Thomas, Mr. Richard",male,,0,0,T305810,12.42,,S
3467,0,3,"Moore, Mr. Henry",male,,3,0,T695756,14.87,,C
3468,1,3,"Miller, Mrs. Alice",female,32.6,0,0,T711044,8.94,,S
3469,1,3,"Wilson, Mrs. Mary",female,28.3,0,0,T290946,22.51,,Q
3470,0,3,"Williams, Mr. William",male,38.9,0,0,T796399,7.35,,C
3471,0,1,"Brown, Miss. Emma",female,40.7,0,0,T915009,63.12,,Q
3472,1,3,"Moore, Mrs. Florence",female,26.2,5,0,T390343,5.33,,C
3473,0,3,"Miller, Mr. Henry",male,,1,0,T534660,5.47,C26,S
3474,0,1,"Moore, Mr. Edward",male,52.2,0,0,T739729,51.62,B68,S
3475,0,3,"Johnson, Mr. George",male,,1,3,T693227,26.7,,S
3476,1,1,"Johnson, Mrs. Florence",female,21.1,0,0,T601044,49.01,,S
3477,1,3,"Thomas, Mr. Thomas",male,17.4,0,0,T93469,37.14,,S
3478,0,3,"Davis, Mr. Thomas",male,40.5,2,0,T105945,9.5,,S
3479,0,3,"Wilson, Miss. Annie",female,,0,0,T307771,8.08,,S
3480,1,1,"Miller, Mrs. Emma",female,27.2,2,0,T746159,63.58,,S
3481,0,3,"Moore, Mr. Edward",male,33.0,4,0,T983285,9.15,,C
3482,0,1,"Moore, Mr. William",male,35.9,0,0,T950718,92.55,A124,S
3483,0,3,"Smith, Master. George",male,55.9,0,0,T475755,8.31,,S
3484,0,3,"Taylor, Mr. James",male,4.0,1,1,T91147,19.77,,S
3485,1,3,"Williams, Miss. Edith",female,40.5,0,0,T86989,13.49,E129,S
3486,0,3,"Thomas, Mr. Charles",male,,0,0,T56722,18.0,,S
3487,0,3,"Williams, Mr. Thomas",male,24.3,0,0,T785526,12.13,,S
3488,1,1,"Johnson, Mrs. Beatrice",female,34.4,0,0,T735272,59.31,,Q
3489,0,2,"Anderson, Mr. Richard",male,40.4,0,0,T123181,22.25,F81,S
3490,0,3,"Johnson, Mr. George",male,,0,0,T194695,20.44,,S
3491,0,3,"Brown, Mr. Edward",male,,2,2,T990579,7.64,,S
3492,1,1,"Taylor, Miss. Mary",female,31.5,1,0,T610037,252.06,,S
3493,0,3,"Davis, Mr. Charles",male,30.1,1,0,T309577,19.39,,S
3494,1,2,"Brown, Mr. George",male,,0,0,T527789,20.92,,S
3495,0,2,"Johnson, Mr. Edward",male,,0,0,T242206,35.98,,S
3496,1,3,"Brown, Mrs. Lily",female,29.2,1,0,T700398,9.18,,S
3497,0,2,"Smith, Mr. Charles",male,29.9,0,0,T147898,19.3,A4,S
3498,0,1,"Williams, Mr. William",male,,0,1,T244968,83.6,F117,S
3499,0,1,"Anderson, Mrs. Dorothy",female,,0,0,T737676,47.46,E115,S
3500,1,3,"Williams, Miss. Alice",female,20.9,0,0,T991782,12.18,,S
3501,1,3,"Jones, Mrs. Mary",female,35.8,1,1,T354301,18.22,,Q
3502,0,3,"Moore, Mr. Richard",male,25.6,0,0,T915433,9.55,D45,S
3503,0,2,"Taylor, Miss. Lily",female,38.6,1,0,T712527,15.56,,S
3504,0,3,"Miller, Mr. Charles",male,31.3,0,1,T581578,9.39,,S
3505,0,3,"Anderson, Mr. Thomas",male,24.1,0,0,T464193,18.19,,S
3506,0,3,"Davis, Mr. Henry",male,52.4,1,0,T113567,8.98,,S
3507,0,3,"Thomas, Mr. William",male,28.2,0,0,T501767,19.31,,S
3508,0,2,"Taylor, Mr. Thomas",male,38.7,0,0,T367712,51.75,,C
3509,0,3,"Williams, Mr. George",male,19.6,0,0,T505258,13.0,B35,C
3510,1,1,"Jones, Miss. Florence",female,0.5,0,0,T826272,93.43,,C
3511,0,2,"Brown, Mr. James",male,21.5,1,2,T427360,26.08,,S
3512,0,3,"Brown, Mr. George",male,0.5,0,0,T157283,14.43,,S
3513,0,3,"Miller, Mr. James",male,,3,1,T482193,5.02,C2,Q
3514,1,3,"Moore, Mrs. Emma",female,,1,0,T842630,10.89,B69,S
3515,0,3,"Miller, Mr. Charles",male,16.6,1,0,T416947,10.49,,C
3516,0,1,"Wilson, Mr. Robert",male,0.5,0,0,T406566,165.69,G24,S
3517,1,1,"Moore, Master. William",male,51.5,1,0,T51307,67.56,,S
3518,1,2,"Anderson, Mrs. Annie",female,22.8,1,5,T980201,25.29,,S
3519,0,3,"Miller, Mr. George",male,29.5,0,0,T55162,7.68,E148,C
3520,0,3,"Brown, Mr. Henry",male,41.1,0,0,T292609,16.72,E109,C
3521,1,1,"Thomas, Mr. Charles",male,37.3,1,0,T553282,41.15,,S
3522,0,3,"Anderson, Mrs. Annie",female,,0,0,T815195,4.22,A113,S
3523,0,2,"Johnson, Mr. Robert",male,,0,0,T107616,58.24,,S
3524,0,3,"Taylor, Mr. Henry",male,4.4,1,0,T159416,19.4,,S
3525,0,3,"Miller, Mr. William",male,9.2,0,0,T573675,5.83,G75,S
3526,1,1,"Williams, Mrs. Edith",female,46.7,0,0,T978074,136.79,D138,S
3527,0,3,"Smith, Mr. Thomas",male,18.4,2,2,T443125,9.87,,S
3528,0,3,"Miller, Mr. Edward",male,19.9,0,0,T273050,11.25,C34,S
3529,0,3,"Williams, Mr. Edward",male,11.4,0,0,T306910,21.16,,S
3530,0,3,"Johnson, Mr. Thomas",male,23.8,0,2,T261289,8.05,,S
3531,0,1,"Wilson, Mr. James",male,24.6,1,0,T218284,166.14,,S
3532,0,3,"Taylor, Mr. Charles",male,16.1,0,1,T80041,13.09,,Q
3533,1,3,"Thomas, Mrs. Florence",female,,0,0,T521254,12.74,,S
3534,0,1,"Moore, Mr. George",male,34.3,0,0,T50906,46.19,D22,S
3535,0,2,"Wilson, Miss. Clara",female,18.0,0,0,T704147,16.53,,S
3536,0,3,"Miller, Mr. Richard",male,20.9,0,0,T985561,8.23,,S
3537,1,2,"Johnson, Mrs. Clara",female,,0,0,T699660,22.6,G98,S
3538,0,3,"Wilson, Mr. Charles",male,57.8,1,1,T788473,6.41,,S
3539,0,3,"Jones, Mr. Henry",male,,0,0,T317644,7.81,G21,S
3540,0,3,"Johnson, Mr. William",male,22.5,0,0,T990199,13.73,,S
3541,0,2,"Miller, Mrs. Dorothy",female,16.7,0,2,T374576,41.49,,C
3542,1,2,"Anderson, Mrs. Beatrice",female,29.9,0,2,T31114,18.94,,S
3543,1,1,"Taylor, Mr. Henry",male,29.5,1,0,T654534,60.94,,C
3544,0,3,"Davis, Mr. Edward",male,11.2,0,0,T619987,10.33,F9,S
3545,0,3,"Brown, Mr. Edward",male,0.5,0,0,T228851,7.84,,S
3546,0,3,"Taylor, Mr. James",male,22.1,0,0,T17175,10.08,,S
3547,0,3,"Jones, Mr. William",male,7.0,1,0,T215269,7.23,,S
3548,0,2,"Smith, Mr. George",male,32.2,3,4,T514596,30.99,,S
3549,0,1,"Jones, Mr. Robert",male,,1,0,T502893,122.47,,S
3550,0,3,"Taylor, Miss. Florence",female,,0,0,T345992,13.72,G125,S
3551,0,3,"Wilson, Mrs. Beatrice",female,,0,0,T905163,19.97,,S
3552,0,2,"Thomas, Mr. Thomas",male,55.3,0,0,T249453,26.61,F24,S
3553,1,1,"Smith, Miss. Lily",female,40.9,0,0,T39357,84.59,,C
3554,0,1,"Thomas, Mr. Charles",male,23.1,0,0,T89425,98.9,,Q
3555,1,2,"Taylor, Miss. Beatrice",female,62.9,0,1,T171814,20.68,,C
3556,0,3,"Smith, Mr. James",male,12.3,0,0,T448049,11.72,,Q
3557,1,3,"Jones, Mrs. Edith",female,17.9,0,1,T366543,21.98,,S
3558,0,3,"Smith, Master. Richard",male,28.1,0,0,T740077,7.36,,S
3559,0,3,"Anderson, Master. John",male,7.5,0,0,T155215,14.36,G85,C
3560,1,3,"Williams, Miss. Emma",female,,0,2,T904363,5.6,,C
3561,0,3,"Brown, Mr. Thomas",male,32.4,2,2,T550292,13.57,,S
3562,0,1,"Anderson, Mr. Robert",male,,5,0,T274610,31.59,,S
3563,1,3,"Miller, Mr. Thomas",male,36.2,0,2,T411544,18.82,,S
3564,1,1,"Taylor, Mrs. Florence",female,31.8,1,0,T990725,99.73,,S
3565,0,2,"Davis, Mr. Thomas",male,25.3,0,0,T100661,40.37,,Q
3566,1,1,"Anderson, Mr. Thomas",male,12.2,0,0,T155133,79.33,,S
3567,0,3,"Brown, Mr. Thomas",male,8.9,0,2,T743266,8.08,A62,Q
3568,0,2,"Smith, Mr. John",male,61.4,0,0,T167352,18.26,,S
3569,0,1,"Jones, Mr. Thomas",male,10.1,0,0,T774219,325.22,,C
3570,0,3,"Miller, Miss. Beatrice",female,54.3,0,0,T249878,6.92,,S
3571,0,3,"Moore, Master. Richard",male,17.5,0,0,T267213,13.09,A7,C
3572,0,3,"Jones, Mr. Edward",male,41.2,0,0,T598916,8.53,A111,Q
3573,0,3,"Taylor, Mr. Robert",male,36.4,0,0,T184617,13.2,,C
3574,1,1,"Miller, Mr. James",male,39.3,0,0,T48989,71.75,,S
3575,1,1,"Brown, Miss. Edith",female,,0,0,T342255,163.42,,C
3576,0,3,"Brown, Mr. Henry",male,6.3,0,0,T472630,7.5,,C
3577,1,3,"Davis, Miss. Dorothy",female,,0,0,T948569,19.36,,S
3578,1,3,"Taylor, Mr. Edward",male,9.9,0,0,T663825,4.52,C2,C
3579,0,3,"Wilson, Mr. Robert",male,32.4,1,0,T673333,7.44,F123,S
3580,1,3,"Jones, Mr. Richard",male,10.5,4,2,T653908,28.54,,S
3581,1,3,"Thomas, Mrs. Beatrice",female,1.0,1,0,T319189,12.85,,S
3582,0,2,"Thomas, Mrs. Dorothy",female,26.3,0,0,T688906,11.11,,S
3583,0,1,"Miller, Mr. Charles",male,,0,0,T139307,112.08,,C
3584,0,3,"Smith, Mrs. Mary",female,33.5,0,0,T239134,16.09,,Q
3585,0,1,"Wilson, Mr. Charles",male,11.5,0,1,T709932,196.01,,S
3586,0,2,"Jones, Mrs. Florence",female,17.5,0,0,T499373,26.73,F55,S
3587,1,1,"Wilson, Mrs. Clara",female,0.5,1,2,T272187,48.25,B77,S
3588,1,2,"Wilson, Mrs. Dorothy",female,53.6,1,0,T555271,22.81,,S
3589,0,1,"Williams, Miss. Mary",female,8.5,1,1,T654331,87.07,,S
3590,1,1,"Smith, Mrs. Emma",female,24.4,0,0,T563822,175.64,,S
3591,1,3,"Thomas, Miss. Beatrice",female,3.7,1,0,T481134,4.59,,S
3592,0,3,"Smith, Master. Henry",male,,1,0,T838450,9.62,,C
3593,0,3,"Anderson, Master. John",male,55.1,0,0,T929449,8.84,,S
3594,0,3,"Thomas, Mr. James",male,34.0,0,0,T372359,28.9,,S
3595,0,1,"Johnson, Miss. Annie",female,19.2,0,0,T82264,202.81,,S
3596,0,2,"Wilson, Mr. Charles",male,29.2,1,1,T470468,12.36,G67,S
3597,0,1,"Miller, Master. Henry",male,21.6,0,0,T853247,316.77,,S
3598,0,3,"Williams, Miss. Dorothy",female,28.4,0,0,T910276,6.6,,S
3599,1,3,"Anderson, Mrs. Annie",female,,1,0,T625430,7.84,,S
3600,0,1,"Taylor, Mr. Robert",male,24.9,0,6,T670236,70.33,,S
3601,0,2,"Wilson, Master. William",male,32.9,1,4,T247139,27.1,,S
3602,0,3,"Thomas, Mr. Charles",male,33.1,0,0,T101890,27.81,,C
3603,0,3,"Wilson, Mr. Henry",male,25.0,1,0,T734668,5.81,D5,C
3604,0,3,"Anderson, Mrs. Alice",female,19.0,1,0,T532094,6.44,,S
3605,0,2,"Smith, Miss. Emma",female,,1,0,T916973,11.31,,C
3606,0,1,"Thomas, Master. James",male,39.8,1,0,T871682,127.14,F79,S
3607,1,3,"Taylor, Mr. James",male,41.0,0,0,T821226,18.58,,S
3608,0,3,"Wilson, Miss. Mary",female,13.2,0,0,T138505,7.04,,S
3609,0,3,"Anderson, Mr. Charles",male,,0,0,T743104,17.04,,C
3610,0,3,"Johnson, Mr. Thomas",male,18.8,0,0,T492525,19.31,,S
3611,1,3,"Anderson, Miss. Florence",female,41.3,0,0,T436664,10.97,G86,S
3612,0,3,"Davis, Mrs. Alice",female,22.9,0,0,T263079,19.7,C3,S
3613,0,2,"Jones, Mr. William",male,61.6,0,0,T602157,34.32,,S
3614,1,2,"Davis, Mrs. Florence",female,32.9,0,0,T157840,25.97,F143,S
3615,0,3,"Jones, Mr. Richard",male,,0,0,T405543,9.73,,S
3616,1,2,"Jones, Mr. Thomas",male,15.0,0,0,T72227,21.7,G22,S
3617,0,3,"Johnson, Mr. George",male,29.9,0,0,T29381,23.37,G33,S
3618,1,3,"Williams, Mr. Thomas",male,38.6,1,4,T222735,8.43,,S
3619,0,3,"Taylor, Master. William",male,,0,0,T673760,18.76,D118,S
3620,0,2,"Wilson, Mr. Richard",male,30.0,0,0,T632686,25.54,,S
3621,0,2,"Williams, Mrs. Beatrice",female,,1,0,T755155,19.19,,S
3622,1,3,"Moore, Mr. George",male,25.0,2,1,T551537,11.54,,S
3623,0,3,"Brown, Mr. Edward",male,17.3,0,2,T303408,5.19,,C
3624,0,3,"Moore, Mr. Robert",male,55.8,3,0,T860652,14.76,,S
3625,0,3,"Wilson, Mr. Richard",male,12.7,2,0,T960387,6.73,,S
3626,0,2,"Anderson, Mr. Richard",male,,0,0,T467787,34.92,,S
3627,0,3,"Williams, Mr. Richard",male,19.4,0,0,T979810,9.64,,C
3628,1,3,"Smith, Miss. Clara",female,16.1,0,0,T789597,5.46,,C
3629,0,3,"Miller, Mr. Richard",male,40.5,1,0,T737896,6.72,D63,C
3630,0,1,"Johnson, Mr. William",male,,0,1,T846992,101.98,D62,C
3631,0,2,"Jones, Mr. William",male,35.6,0,0,T390670,24.38,,C
3632,0,3,"Taylor, Mr. Edward",male,0.5,1,0,T651914,6.02,,S
3633,0,3,"Williams, Mrs. Beatrice",female,37.0,0,0,T133797,9.78,,S
3634,0,3,"Johnson, Mr. Robert",male,19.3,0,0,T998909,10.07,,S
3635,0,2,"Moore, Mr. James",male,2.5,1,2,T580243,39.94,,C
3636,0,1,"Jones, Miss. Florence",female,57.0,0,0,T394947,78.15,,S
3637,0,3,"Davis, Mr. Richard",male,38.4,0,0,T158066,19.77,,S
3638,0,1,"Anderson, Mr. Edward",male,33.0,0,0,T876993,201.68,,Q
3639,1,3,"Miller, Mrs. Annie",female,47.8,1,1,T13315,14.67,B20,C
3640,1,3,"Miller, Miss. Florence",female,33.3,1,1,T529286,8.79,D130,C
3641,0,3,"Anderson, Mr. George",male,18.1,0,2,T975734,20.16,,Q
3642,0,2,"Johnson, Mr. Thomas",male,27.2,0,1,T175600,26.54,D127,S
3643,1,3,"Taylor, Mrs. Mary",female,19.9,0,0,T118815,7.56,,S
3644,1,2,"Miller, Mr. Thomas",male,22.4,0,0,T654537,27.19,,S
3645,0,2,"Smith, Mr. Charles",male,,0,1,T154620,17.74,,S
3646,1,3,"Thomas, Mr. Robert",male,15.6,0,1,T952626,18.98,,S
3647,0,3,"Smith, Mr. Charles",male,42.7,0,0,T722395,7.6,,S
3648,0,3,"Miller, Master. John",male,34.5,2,0,T807027,12.53,,S
3649,0,1,"Jones, Mr. James",male,22.4,0,0,T872578,54.99,,S
3650,0,1,"Davis, Miss. Clara",female,14.8,0,0,T825405,332.49,,S
3651,0,1,"Thomas, Mr. Robert",male,23.8,1,0,T676549,49.07,,S
3652,0,1,"Wilson, Mr. James",male,5.3,0,0,T592726,66.39,C113,S
3653,1,3,"Anderson, Mr. Robert",male,31.5,0,0,T569747,10.21,,S
3654,1,2,"Davis, Mrs. Annie",female,,0,2,T52059,16.2,,S
3655,0,3,"Johnson, Mr. John",male,64.0,0,1,T460374,6.32,,S
3656,0,2,"Taylor, Mr. George",male,13.7,0,0,T357309,22.45,,Q
3657,0,2,"Thomas, Mr. Thomas",male,,0,0,T476766,27.8,,C
3658,0,3,"Williams, Mr. George",male,19.4,0,0,T985685,12.42,,C
3659,0,2,"Brown, Miss. Emma",female,13.3,1,0,T973472,18.75,,S
3660,1,2,"Anderson, Mr. William",male,13.3,0,0,T48352,39.06,,S
3661,0,2,"Thomas, Mr. William",male,31.7,0,0,T386067,13.91,C115,S
3662,1,1,"Wilson, Miss. Mary",female,16.2,2,0,T576150,105.05,D88,C
3663,0,3,"Jones, Master. Richard",male,20.9,1,0,T703091,20.64,,S
3664,1,2,"Davis, Mr. Thomas",male,23.3,0,0,T459862,16.8,D68,S
3665,1,3,"Smith, Mr. Robert",male,19.0,0,0,T125365,9.5,,S
3666,0,3,"Johnson, Mr. John",male,17.9,0,1,T749363,14.41,G106,Q
3667,0,3,"Williams, Mr. Henry",male,0.5,0,0,T385145,10.0,,S
3668,0,1,"Smith, Mr. John",male,31.0,0,0,T357575,120.29,,S
3669,0,3,"Jones, Mr. Charles",male,30.7,0,0,T638704,7.91,,S
3670,0,1,"Jones, Mr. Charles",male,18.1,0,0,T207654,46.29,,S
3671,1,3,"Jones, Mrs. Beatrice",female,34.9,1,2,T182251,16.15,,S
3672,1,3,"Johnson, Mrs. Dorothy",female,50.0,1,0,T544555,13.65,,Q
3673,0,1,"Smith, Mrs. Beatrice",female,30.0,0,0,T128304,136.14,,C
3674,0,3,"Davis, Mr. Richard",male,49.0,0,0,T57829,11.85,,C
3675,1,3,"Wilson, Miss. Alice",female,62.2,0,0,T512310,14.2,,S
3676,0,3,"Brown, Mr. George",male,,0,0,T704805,5.32,C49,C
3677,0,2,"Jones, Mr. James",male,12.5,0,0,T896972,31.11,A36,C
3678,0,3,"Williams, Mr. Henry",male,12.5,0,0,T818387,15.69,,C
3679,0,3,"Miller, Master. Richard",male,23.3,1,0,T823911,10.73,,S
3680,0,2,"Brown, Mr. Charles",male,,0,1,T555466,44.52,A142,Q
3681,1,3,"Wilson, Mr. Thomas",male,,0,0,T188679,5.63,,S
3682,1,1,"Thomas, Master. James",male,,0,0,T686047,84.28,,S
3683,1,1,"Taylor, Master. Henry",male,,2,0,T375809,85.35,,S
